LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID8466,8466,5,43.46847534,13.98088791,14.19597849,0,125,25,0.65,1,,755.3875969,736,298,1312,97445,226.0741136,0.328552438,1.652627602
ID8211,8211,5,22.53798676,13.33561616,14.41106908,0,15,3,0.65,1,,537.5968992,513,292,1000,69350,144.8116513,0.207933357,1.278098824
ID8407,8407,5,66.7135849,13.44316145,13.76579733,0,105,21,0.65,1,,942.2713178,835,354,2456,121553,416.8721093,0.404201199,1.30128189
ID8600,8600,5,97.93346405,13.33561616,14.30352379,0,180,36,0.65,1,,1130.170543,939,344,3318,145792,655.4486312,0.506487722,1.159414276
ID8345,8345,5,44.60824966,13.55070674,14.19597849,0,70,14,0.65,1,,782.8372093,764,355,1400,100986,236.9832797,0.318144452,1.59457554
ID8538,8538,5,54.44756699,14.0884332,14.41106908,0,150,30,0.65,1,,841.0155039,820,317,1501,108491,293.8360242,0.392956185,1.614862803
ID8156,8156,5,28.72052383,13.65825204,14.51861437,0,25,5,0.65,1,,675.4728682,669,330,1206,87136,192.006961,0.250827019,1.410905718
ID8286,8286,5,60.18629074,13.98088791,14.30352379,0,50,10,0.65,1,,941.2790698,919,390,1691,121425,302.1217154,0.379803503,1.715173976
ID8224,8224,5,26.63049316,13.12052558,14.41106908,0,0,0,0.65,1,,568.255814,536,328,1068,73305,152.4577953,0.23765652,1.431442301
ID8480,8480,5,42.811306,13.76579733,13.98088791,0,120,24,0.65,1,,742.2403101,706,392,1280,95749,220.2744302,0.31903829,1.630030955
ID8418,8418,5,39.85916138,13.55070674,13.87334262,0,90,18,0.65,1,,787.7131783,790,458,1150,101615,158.045889,0.328388031,2.464207463
ID8356,8356,5,37.55325699,13.55070674,13.87334262,0,85,17,0.65,1,,758.6666667,766,434,1136,97868,165.4527563,0.311755238,2.179555561
ID8548,8548,5,49.39933395,14.0884332,14.30352379,0,155,31,0.65,1,,811.8294574,802,362,1424,104726,262.2910515,0.376655826,1.693677195
ID8556,8556,5,66.03427124,13.55070674,14.0884332,0,160,32,0.65,1,,883.0155039,745,276,2368,113909,446.8979537,0.403238509,1.135587137
ID8493,8493,5,47.16732788,13.98088791,14.19597849,0,130,26,0.65,1,,784.6124031,745,329,1437,101215,249.8694131,0.335908816,1.579125529
ID8238,8238,5,26.07140541,13.65825204,14.51861437,0,20,4,0.65,1,,625.379845,612,354,1215,80674,166.4504522,0.224230926,1.376325197
